CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:34:45 UTC,,Ooo,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:34:23 UTC,,"Yes, my teammates live in PG",INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:33:17 UTC,,Bro is there any hostel near by this company,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:32:48 UTC,,Odisha,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:32:42 UTC,,You?,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:32:39 UTC,,Ahmedabad,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:32:26 UTC,,Bro where are you from,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:32:12 UTC,,"Oh, OK",INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:31:50 UTC,,I don't have much idea about Odoo,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:31:03 UTC,,Is there any good resources to learn this,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:30:42 UTC,,But I have no idea in odoo,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:30:27 UTC,,She told me I will work on Odoo,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:30:22 UTC,,Company's environment is good,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:29:35 UTC,,"No idea about which language Contact hr, they will help you",INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:26:29 UTC,,"And also give me some feedback about your company,, which will help me alot",INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:24:29 UTC,,Bro please tell me on which language I will work.. I know only python and mysql and ui,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:23:22 UTC,,Bro actually I got joining letter from Techblic as a software developer,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-12 17:22:37 UTC,,Hi,INBOX
2-YmFjZmIyZjctNDU2YS00ZjdmLTgxZmUtZWFhZWFhY2FlNGY5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Yash Notani,https://www.linkedin.com/in/yash-notani-1b9370204,2022-05-12 17:21:16 UTC,,Hi bro,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-13 05:03:09 UTC,,It is good.,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-12 18:00:06 UTC,,Please give some feedback bro,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-12 17:59:42 UTC,,Hi bro,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-09 19:39:06 UTC,,And  this company is giving which type of service.. Please tell bro,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-09 19:36:54 UTC,,"Bro actually I got joining letter from Techblic. I have confused now because now I am in Hyderabad, please give me some feedback about your company",INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-07 02:17:01 UTC,,Go ahead,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-06 16:09:21 UTC,,I need your suggestion.. Can I ask? ,INBOX
2-ZmEwNmM4MjAtNmY2OC00OWE3LTg3MzEtZTk0NDhiMzJiY2JhXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Divyesh Patel,https://www.linkedin.com/in/divyesh-d-patel,2022-05-06 16:05:56 UTC,,Hi bro,INBOX
2-NDQwMDA3ZWMtMmQzNC00OWYyLThjNWItNGE0YzM2Yzc1MDM5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Ruchi Dixit,https://www.linkedin.com/in/ruchi-dixit-b73ab3164,2022-05-12 18:03:57 UTC,,"Yes ma'am, I am interested..please arrange a interview schedule",INBOX
2-NDQwMDA3ZWMtMmQzNC00OWYyLThjNWItNGE0YzM2Yzc1MDM5XzAxMw==,,Ruchi Dixit,https://www.linkedin.com/in/ruchi-dixit-b73ab3164,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-10 11:38:56 UTC,Your Job Application,"Hello Rashmi,   Hope you doing good & safe  !!   Thanks for applying at a position of Python Developer at XL Byte Pvt. Ltd., Bangalore.   Full Time Position.  Shift - Day Shift Must have own Laptop/ PC  And also share your: current CTC -  Expected CTC -  Will update you soon.   Let me know if you have any question.   Thanks & Regards- Ruchi Shukla  HR Admin.  (XL Byte Pvt. Ltd.)   ",INBOX
2-NDcyYzU5NTYtMWFlMi00YzcyLWEzYjQtMDE2NTFjZmNmMzk5XzAxMw==,,Subhash Kalluri,https://www.linkedin.com/in/subhashkalluri,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-10 12:36:36 UTC,,"Hi RASHMI RANJAN,  This is Subhash from FreJun.   Thanks a lot for your interest in the Back end developer (Python Django) position. We really appreciate it.   As a next step in the hiring process and quick turn around of your application processing, could you please answer the questionnaire, https://forms.gle/gpRA7EBMtZNt6dcr9    It would take less than 5 minutes to answer the questionnaire.   Thank you in advance for your time.   Regards,  Team FreJun",INBOX
2-MDNjYWJkMGYtODg2OC00ZmNjLTg2M2YtMzNkZDMzMjNhY2EyXzAxMw==,,GIRISH BEHERA,https://www.linkedin.com/in/girishbehera,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-07 13:05:46 UTC,,👍,INBOX
2-MDNjYWJkMGYtODg2OC00ZmNjLTg2M2YtMzNkZDMzMjNhY2EyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,GIRISH BEHERA,https://www.linkedin.com/in/girishbehera,2022-05-04 08:02:26 UTC,,,INBOX
2-MGNkMjJhMWItNTQ2Ny00NzBiLTkwZjYtZjZkN2Y1NDQ1ZTI5XzAxMw==,,Ankur Shah,https://www.linkedin.com/in/thealphacarbon,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-05-05 05:07:02 UTC,,"Hi,  Greetings of the Season! Thanks for applying with us! Before, we proceed, let us know few details:  - Do you have prior experience in Python Web Scrapping? - Are you currently working somewhere? (If yes, what is your Current CTC?) - What is your expected CTC? - Any notice period for Joining? (We are looking for candidate, who can join within 15 days max)  Best Regards, Ankur Shah",INBOX
2-Y2NhY2VmYjItMzBiNS00MWQxLWE2MzItY2E3OTk5ZGIyZjFmXzAxMw==,,Akanksha Singh,https://www.linkedin.com/in/akanksha-singh-76851a1ab,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-29 16:08:43 UTC,Your Job Application,"Hi RASHMI RANJAN,  This is part time job  Thanks, Akanksha Singh",INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:31:42 UTC,,Plz share,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:31:38 UTC,,What question they asked you in about java? ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:30:59 UTC,,Okay,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:12:10 UTC,,Actually they check your confidence in answering ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:10:39 UTC,,And also YouTube ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:10:25 UTC,,You can go through various Infosys Interview questions websites ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:08:57 UTC,,Just tell me how to prepare for interview,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:08:48 UTC,,You can request for python ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:07:29 UTC,,Only know python,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:07:18 UTC,,Bro actually I don't know java ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:06:55 UTC,,mostly about java fundamental and your college project ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:05:30 UTC,,Which type of questions they asked? ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:05:07 UTC,,Plz Just share me your interview experience,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:04:21 UTC,,Yes,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:04:16 UTC,,Now are you working in Infosys? ,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-22 16:03:54 UTC,,Hello,INBOX
2-ZGRjYWQ1YzYtNmYxYi00M2I3LWJlZDMtMGE2Yjc2ODRjMDMyXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Satyabrat Pradhan,https://www.linkedin.com/in/satyabrat-pradhan-023183137,2022-04-22 16:02:40 UTC,,Hii  bro,INBOX
2-ZTcxNDU5YTQtOTI0My00NjhiLTgwMTktZDMwOTA4NDZjY2U3XzAxMw==,,Ruchi Dhameja,https://www.linkedin.com/in/ruchi-dhameja-7a081b1b8,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-19 15:58:32 UTC,Your Job Application,Greetings of the Day!  Thank you for showing interest in our company. You have applied for the Python Developer internship. As a part of the further hiring process please fill the form below. Once you have filled the form our team will contact you for the interview round.    https://forms.gle/bSh63CTwf4p5WkNSA  ,INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-11 09:32:16 UTC,,Thanks for applying,INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-11 09:32:08 UTC,,"Right now, we are hiring experience resources. We have not vacancies in python freshers.",INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,2022-04-11 09:29:28 UTC,,"I am looking for python developer fresher, have you such type of vacancy sir? ",INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,2022-04-11 09:28:26 UTC,,Sorry sir. I don't have any experience,INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-11 08:02:51 UTC,,How much experience do you have in Python application development?,INBOX
2-NDAzMDI4OTgtZGUwMS00YjU4LWJkYjEtYjk4ZjM4MzgwNTUzXzAxMg==,,Mayank Jani,https://www.linkedin.com/in/mayank-jani-8b77ba4b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-11 08:02:33 UTC,,"Hi RASHMI RANJAN,  I reviewed your application for our Python Developer job.",INBOX
2-Y2FlMDgxNmUtZmQzMS00NGM5LTkxOTktMjQxNjBiOTNhNzBjXzAxMg==,,Pragati Tajne,https://www.linkedin.com/in/pragati-tajne-547b041b5,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-04-06 09:40:31 UTC,Your Job Application,Thanks for submitting the application for the position of Software Engineer  Congratulations Your profile has been shortlisted.  This is a remote position Lets schedule your interview  Please connect with the hiring person and get your interview scheduled https://www.linkedin.com/in/pooja-galani-1822a0223  All the best Please connect with the hiring person on LinkedIn Immediately  Thanks,INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-25 05:55:57 UTC,,Okay,INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,2022-03-21 11:48:22 UTC,,I sent my resume ma'am. ,INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-21 11:45:44 UTC,,Share cv,INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-21 11:45:35 UTC,,Okay,INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,2022-03-21 11:45:23 UTC,,"Hello ma'am,      Actually I am looking for Python developer as a fresher, have there any vacancy for python developer? ",INBOX
2-M2M5ZjM5MGEtM2RiMS00ZjBiLTllMDEtYzliZTc1MTQwNjg1XzAxMg==,,Usmani A,https://www.linkedin.com/in/usmani-a-8a6388232,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-21 11:11:54 UTC,,"Hello,  I’m reaching out to see if you’d be interested in a job opportunity. Kindly share cv at hr@appsums.com  Thanks, Shreeti AppsumsHR",INBOX
2-ZjllOWNiMGUtZmE4ZS00Mzg2LTllY2EtZDFiMzQyMmI0ZjIxXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,KonfHub Team,https://www.linkedin.com/in/konfhub,2022-03-24 08:20:29 UTC,,Hello      I submitted this form ,INBOX
2-ZjllOWNiMGUtZmE4ZS00Mzg2LTllY2EtZDFiMzQyMmI0ZjIxXzAxMw==,,KonfHub Team,https://www.linkedin.com/in/konfhub,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-24 07:30:05 UTC,,"Hi RASHMI RANJAN,  I reviewed your application for our Python Developer (Trainee & fresher) job. Do read job description clearly before booking an interview date/ slot. As a student, only apply if you can assure us of have full-time availability during the last semester and are completing their education by June end  1. It is a coding round on Python programming language (It will take 10 minutes)  2. You need to share your screen and do LIVE coding for the problem statement  3. Make sure you have good internet connectivity, laptop with necessary IDE or text editor  We have scheduled 15-minute interviews.  If this role interests you, here is the Calendly link for booking slots: https://calendly.com/rashmi-h/15min",INBOX
2-MTU2NWIyODQtY2QwMC00MzczLWIxZGUtMWI3YzQ3NzMwODUyXzAxMg==,Need 15 Python Developers,Shibu S,https://www.linkedin.com/in/shibu-recruiter,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-22 10:16:19 UTC,Need 15 Python Developers,"Hi RASHMI RANJAN ,  Need experienced candidate. The candidate must have the skills below. All the mentioned skills should be in the resume. THIS IS A 100% REMOTE ROLE.   FRESHERS, PLEASE DO NOT APPLY FOR THIS ROLE.  Job Title: Python Developer Duration: FULL-TIME Role Location: Trivandrum (100% remote for non-locals) Working Hours: Indian Day Shift  Python Developers :  • Minimum 5+ years Python experience • Python frameworks like Django, Flask, etc. • Web frameworks and RESTful APIs • Core Python fundamentals and programming • Database knowledge, experience in MongoDB added advantage • Experience integrating/working with Public Cloud Platform is a must • Must be well versed with Cloud Ecosystem • Competent in software engineering tools (e.g. Git, build tools) and best practices (e.g. unit testing, test automation, continuous integration/CICD, etc.). • Experience with using Agile/Scrum methodology for software development""  Shibu Surendran Sr IT Recruiter, SREYO 516-373-7065 ssurendran@sreyo.com ---------   SREYO 5 Penn Plaza Suite 2300, New York, NY 10001",INBOX
2-ZWFmZjBmNzAtMzA0YS00YTU5LThkZDQtZDAxNTVmNGY4ODhjXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Uday Patel,https://www.linkedin.com/in/uday-patel-68a81190,2022-03-21 17:10:49 UTC,,"Hello sir,            I am looking for a job as a python developer fresher, have there any vacancy for fresher in your company? ",INBOX
2-ZmMwYjAxZmUtYWVkNy00MDIzLWEyZDItODkyZmVhN2NkYmY0XzAxMw==,,Hussein S,https://www.linkedin.com/in/jiratrainer,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-20 12:42:09 UTC,,Tcs next step,INBOX
2-ZmMwYjAxZmUtYWVkNy00MDIzLWEyZDItODkyZmVhN2NkYmY0XzAxMw==,,Hussein S,https://www.linkedin.com/in/jiratrainer,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-20 12:42:03 UTC,,You should apply as a freshers to,INBOX
2-ZmMwYjAxZmUtYWVkNy00MDIzLWEyZDItODkyZmVhN2NkYmY0XzAxMw==,,Hussein S,https://www.linkedin.com/in/jiratrainer,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-03-20 12:41:51 UTC,,Hi,INBOX
2-ZmMwYjAxZmUtYWVkNy00MDIzLWEyZDItODkyZmVhN2NkYmY0XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Hussein S,https://www.linkedin.com/in/jiratrainer,2022-03-18 18:58:55 UTC,Regarding for python developer,"Hello sir,        I am interested to join. But I have no experience, am I able to join? ",INBOX
2-MTAxYmFhOTAtNTc1ZC00NmY1LThmM2YtMjNhNzAwMGY0N2M2XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Anjali Patel,https://www.linkedin.com/in/anjali-patel-60320516a,2022-03-20 08:02:39 UTC,,"Hello ma'am,            Please send me link to apply python developer as a fresher",INBOX
2-ZjVmODYxMjMtYmVhMy00ZDFkLTk5OTgtNzI3MzJiMDY5ODFiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Priya Dharshini,https://www.linkedin.com/in/priyadharshini2110,2022-03-18 19:06:37 UTC,,Ok ma'am,INBOX
